START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/30/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/30/16,06/30/16,,,FALSE,TRUE,06/30/16,,,FREE,BUSY
07/01/16,07:40 PM,10:40 PM,Yankees at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",07/01/16,07/02/16,10:40 PM,01:40 AM,FALSE,TRUE,07/01/16,06:40 PM,09:40 PM,FREE,BUSY
07/01/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",07/01/16,07/01/16,,,FALSE,TRUE,07/01/16,,,FREE,BUSY
07/02/16,07:10 PM,10:10 PM,Yankees at Padres,Petco Park - San Diego,"Local TV: FS1 ----- Local Radio: XPRS 1090- XEMO 860",07/02/16,07/03/16,10:10 PM,01:10 AM,FALSE,TRUE,07/02/16,06:10 PM,09:10 PM,FREE,BUSY
07/02/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",07/02/16,07/02/16,,,FALSE,TRUE,07/02/16,,,FREE,BUSY
07/03/16,01:40 PM,04:40 PM,Yankees at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",07/03/16,07/03/16,04:40 PM,07:40 PM,FALSE,TRUE,07/03/16,12:40 PM,03:40 PM,FREE,BUSY
07/03/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",07/03/16,07/03/16,,,FALSE,TRUE,07/03/16,,,FREE,BUSY
07/04/16,06:10 PM,09:10 PM,Padres at D-backs,Chase Field - Phoenix,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",07/04/16,07/05/16,09:10 PM,12:10 AM,FALSE,TRUE,07/04/16,05:10 PM,08:10 PM,FREE,BUSY
07/04/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",07/04/16,07/04/16,,,FALSE,TRUE,07/04/16,,,FREE,BUSY
07/05/16,06:40 PM,09:40 PM,Padres at D-backs,Chase Field - Phoenix,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",07/05/16,07/06/16,09:40 PM,12:40 AM,FALSE,TRUE,07/05/16,05:40 PM,08:40 PM,FREE,BUSY
07/05/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",07/05/16,07/05/16,,,FALSE,TRUE,07/05/16,,,FREE,BUSY
07/06/16,06:40 PM,09:40 PM,Padres at D-backs,Chase Field - Phoenix,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",07/06/16,07/07/16,09:40 PM,12:40 AM,FALSE,TRUE,07/06/16,05:40 PM,08:40 PM,FREE,BUSY
07/06/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",07/06/16,07/06/16,,,FALSE,TRUE,07/06/16,,,FREE,BUSY
